Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
ASUS Vivobook Pro 15 (Creator) Q543M OLED Ultra 9 14TH RTX 3050 6GB,asusvivobookpro15q543moledultra914thrtx30506gb,,,,419000.0,Out of Stock,https://www.nanotek.lk/product/asus-vivobook-pro-15-creator-q543m-oled-ultra-9-14th-rtx-3050-6gb,,,
ASUS Vivobook 16 X1605VA I7 13TH GEN H Series,asusvivobook16x1605vai713thh,,,,256500.0,Out of Stock,https://www.nanotek.lk/product/asus-vivobook-16-x1605va-i7-13th-gen-h-series,,,
Lenovo IdeaPad Slim 5 14AKP10 Ryzen AI 5 340 OLED,lenovoideapadslim514akp10ryzenai5340oled,,,,289000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-5-14akp10-ryzen-ai-5-340-oled,,,
HP LAPTOP 15-FC0386AU AMD RYZEN 5,hplaptop15fc0386auamdryzen5,,,,165000.0,Out of Stock,https://www.nanotek.lk/product/hp-laptop-15-fc0386au-amd-ryzen-5,,,
Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 5 340 OLED,lenovoideapadslim516akp10ryzenai5340oled,,,,322000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-5-16akp10-ryzen-ai-5-340-oled,,,
MSI Vector 16 HX AI A2XWIG Ultra 9 RTX 5080,msivector16hxaia2xwigultra9rtx5080,,,,1160000.0,Out of Stock,https://www.nanotek.lk/product/msi-vector-16-hx-ai-a2xwig-ultra-9-rtx-5080-1,,,
LENOVO IDEAPAD FLEX 5 Ryzen 5 16GB 14ABR8 - 512GB,lenovoideapadflex5ryzen516gb14abr8512gb,,,,219000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-flex-5-ryzen-5-16gb-14abr8-512gb,,,
MSI Modern 15 H AI C1MG 14th Gen Ultra 5 + ARC Graphics,msimodern15haic1mg14thultra5arcgraphics,,,,259000.0,Out of Stock,https://www.nanotek.lk/product/msi-modern-15-h-ai-c1mg-14th-gen-ultra-5-arc-graphics,,,
Lenovo Yoga Slim 7 14Q8X9 Snapdragon® X Elite X1E-78-100 Ai,lenovoyogaslim714q8x9snapdragonxelitex1e78100ai,,,,429000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-yoga-slim-7-14q8x9-snapdragon-x-elite-x1e-78-100-ai,,,
Asus ExpertBook P1503CVA i5 13th GEN,asusexpertbookp1503cvai513th,,,,175000.0,Out of Stock,https://www.nanotek.lk/product/asus-expertbook-p1503cva-i5-13th-gen,,,
Lenovo Ideapad SLIM 5 13ARP10 AMD Ryzen 7,lenovoideapadslim513arp10amdryzen7,,,,244000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-5-13arp10-amd-ryzen-7,,,
