Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
MSI Geforce RTX 5070 Ti 16G VENTUS 3X OC,msigeforcertx5070ti16gventus3xoc,,,,358000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-ti-16g-ventus-3x-oc,,,,,,
NVIDIA T400 4GB,nvidiat4004gb,,,,65000.0,Out of Stock,https://www.nanotek.lk/product/nvidia-t400-4gb,,,,,,
NVIDIA T1000 8GB,nvidiat10008gb,,,,145000.0,Out of Stock,https://www.nanotek.lk/product/nvidia-t1000-8gb,,,,,,
MSI GeForce RTX 3060 VENTUS 2X 12G OC,msigeforcertx3060ventus2x12goc,,,,118000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-3060-ventus-2x-12g-oc-1,,,,,,
MSI Geforce RTX 5080 INSPIRE 3X OC 16GB GDDR7X,msigeforcertx5080inspire3xoc16gbgddr7x,,,,487000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5080-inspire-3x-oc-16gb-gddr7x,,,,,,
MSI Geforce RTX 5070 12G VANGUARD SOC LAUNCH EDITION,msigeforcertx507012gvanguardsoclaunch,,,,295000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-12g-vanguard-soc-launch-edition,,,,,,
AXLE GeForce GTX 1660 SUPER 6GB Graphics Card (Not Sold Separately – Systems Only),axlegeforcegtx1660super6gbgraphicscard,,,,,,,,,,72500.0,In Stock,https://www.winsoft.lk/product/axle-geforce-gtx-1660-super-6gb/
AXLE RTX 3050 8GB GDDR6 Graphics Card (Not Sold Separately – Systems Only),axlertx30508gbgddr6graphicscard,,,,,,,,,,89000.0,In Stock,https://www.winsoft.lk/product/axle-rtx-3050-8gb-gddr6-graphics-card/
Gigabyte GeForce RTX 5060 WINDFORCE OC 8GB (Not Sold Separately – Systems Only),gigabytegeforcertx5060windforceoc8gb,,,,,,,,,,143000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5060-windforce-8gb/
GeForce RTX 5060 WINDFORCE MAX 8G (Not Sold Separately – Systems Only),geforcertx5060windforcemax8g,,,,,,,,,,143000.0,In Stock,https://www.winsoft.lk/product/geforce-rtx-5060-windforce-max-8g/
Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 8G (Not Sold Separately – Systems Only),gigabytegeforcertx5060tiwindforceoc8g,,,,,,,,,,179000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5060-ti-windforce-oc/
Gigabyte GeForce RTX 5060 Ti AERO OC 8G,gigabytegeforcertx5060tiaerooc8g,,,,,,,,,,189000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5060-ti-aero-oc-8g/
Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 16G (Not Sold Separately – Systems Only),gigabytegeforcertx5060tieaglemaxoc16g,,,,,,,,,,245000.0,In Stock,https://www.winsoft.lk/product/geforce-rtx-5060-ti-eagle-max-oc-16g/
GIGABYTE GeForce RTX 5060 Ti EAGLE  ICE OC 8GB Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5060tieagleiceoc8gbgraphicscard,,,,,,,,,,189000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5060-ti-eagle-oc-ice/
Gigabyte GeForce RTX 5060 Ti Gaming OC 8G (Not Sold Separately – Systems Only),gigabytegeforcertx5060tioc8g,,,,,,,,,,189000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5060-ti-gaming-oc-8g/
Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 16GB (Not Sold Separately – Systems Only),gigabytegeforcertx5060tiwindforceoc16gb,,,,,,,,,,230000.0,In Stock,https://www.winsoft.lk/product/gigabyte-rtx-5060-ti-windforce-oc-16gb/
ASUS TUF Radeon RX 9070 XT OC 16GB Graphics Card,asustufradeonrx9070xtoc16gbgraphicscard,,,,,,,,,,355000.0,In Stock,https://www.winsoft.lk/product/asus-tuf-radeon-rx-9070-xt-graphics-card/
Gigabyte Radeon RX 9060 XT GAMING 16GB (Not Sold Separately – Systems Only),gigabyteradeonrx9060xt16gb,,,,,,,,,,199500.0,In Stock,https://www.winsoft.lk/product/gigabyte-radeon-rx-9060-xt-gaming-16gb/
GIGABYTE GeForce RTX 5070 GAMING OC 12GB Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5070oc12gbgraphicscard,,,,,,,,,,295000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5070-gaming-oc-12gb/
Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12G (Not Sold Separately – Systems Only),gigabytegeforcertx5070windforceocsff12g,,,,,,,,,,275000.0,In Stock,https://www.winsoft.lk/product/gigabyte-rtx-5070-windforce-oc-sff-12g/
Gigabyte GeForce RTX 5070 EAGLE OC ICE SFF 12GB Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5070eagleocicesff12gbgraphicscard,,,,,,,,,,285000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5070-eagle-oc-ice/
Gigabyte GeForce RTX 5070 EAGLE OC SFF 12G Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5070eagleocsff12ggraphicscard,,,,,,,,,,285000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5070-eagle-oc-sff/
GIGABYTE GeForce RTX 4080 SUPER WINDFORCE V2 16G Graphics card (Not Sold Separately – Systems Only),gigabytegeforcertx4080superwindforcev216ggraphicscard,,,,,,,,,,485000.0,In Stock,https://www.winsoft.lk/product/gigabyte-rtx-4080-super-windforce-v2-16g/
Gigabyte GeForce RTX 5090 WINDFORCE OC 32G Graphics Card,gigabytegeforcertx5090windforceoc32ggraphicscard,,,,,,,,,,1035000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5090-windforce/
Gigabyte GeForce RTX 5080 AERO OC SFF 16G Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5080aeroocsff16ggraphicscard,,,,,,,,,,559000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5080-aero-oc-2/
GIGABYTE GeForce RTX 5080 WINDFORCE OC SFF 16G Graphics Card (Not Sold Separately – Systems Only),gigabytegeforcertx5080windforceocsff16ggraphicscard,,,,,,,,,,539000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5080-windforce-oc/
GIGABYTE GeForce RTX 5090 AORUS Master 32GB Graphics Card,gigabytegeforcertx5090aorusmaster32gbgraphicscard,,,,,,,,,,1100000.0,In Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5090-aorus-master-32gb/
Gigabyte GeForce RTX 5050 WINDFORCE OC 8GB,gigabytegeforcertx5050windforceoc8gb,,,,,,,,,,104000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-5050-windforce-oc-8gb/
GIGABYTE GeForce RTX 3060 WINDFORCE OC 12G,gigabytegeforcertx3060windforceoc12g,,,,,,,,,,118000.0,Out of Stock,https://www.winsoft.lk/product/gigabyte-geforce-rtx-3060-windforce-oc-12g/
