Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
"MSI MPG 341CQPX 34"" QD-OLED 3440X1440 240HZ",msimpg341cqpx34qdoled3440x1440240hz,,,,415000.0,In Stock,https://www.nanotek.lk/product/msi-mpg-341cqpx-34-qd-oled-3440x1440-240hz,,,
"MSI MAG 272UP QD OLED X24 27"" 4K 240HZ",msimag272upqdoledx24274k240hz,,,,368500.0,In Stock,https://www.nanotek.lk/product/msi-mag-272up-qd-oled-x24-27-4k-240hz,,,
"CORSAIR XENEON ​32UHD144-A 32"" IPS 4K UHD 144HZ REFRESH RATE, HDR600 GAMING MONITOR",corsairxeneon32uhd144a32ips4kuhd144hzrefreshratehdr600monitor,,,,289000.0,In Stock,https://www.nanotek.lk/product/corsair-xeneon-32uhd144-a-32-ips-4k-uhd-144hz-refresh-rate-hdr600-gaming-monitor,,,
"CORSAIR XENEON 27QHD240 OLED 27"" 2K 240HZ GAMING MONITOR",corsairxeneon27qhd240oled272k240hzmonitor,,,,432000.0,In Stock,https://www.nanotek.lk/product/corsair-xeneon-27qhd240-oled-27-2k-240hz-gaming-monitor,,,
"KOORUI 27"" 27N5C Curved VA Monitor 75HZ",koorui2727n5ccurvedvamonitor75hz,,,,39500.0,In Stock,https://www.nanotek.lk/product/koorui-27-27n5c-curved-va-monitor-75hz,,,
"KOORUI 27"" E2711K 144HZ FHD IPS MONITOR",koorui27e2711k144hzfhdipsmonitor,,,,40500.0,In Stock,https://www.nanotek.lk/product/koorui-27-e2711k-144hz-fhd-ips-monitor,,,
"ACER 34"" 180HZ NITRO 3440 X 1440 XZ342CU 95% SRGB HDR 400 CURVED",acer34180hznitro3440x1440xz342cu95srgbhdr400curved,,,,119000.0,In Stock,https://www.nanotek.lk/product/acer-34-180hz-nitro-3440-x-1440-xz342cu-95-srgb-hdr-400-curved,,,
"KOORUI 22"" S01-S22N1 VA 1080P 100HZ",koorui22s01s22n1va1080p100hz,,,,23500.0,In Stock,https://www.nanotek.lk/product/koorui-22-s01-s22n1-va-1080p-100hz,,,
SAMSUNG 27' S60UD (2560x1440) VIEWFINITY IPS QHD 100HZ LS27D604UAEXXS,samsung27s60udviewfinityipsqhd100hzls27d604uaexxs,,,,126500.0,In Stock,https://www.nanotek.lk/product/samsung-27-s60ud-2560x1440-viewfinity-ips-qhd-100hz-ls27d604uaexxs,,,
"Samsung 25"" Odyssey G4 G40B FHD IPS 240Hz Gaming Monitor",samsung25odysseyg4g40bfhdips240hzmonitor,,,,79000.0,In Stock,https://www.nanotek.lk/product/samsung-25-odyssey-g4-g40b-fhd-ips-240hz-gaming-monitor,,,
