Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
Transcend 32GB DDR5 4800MHz Laptop Ram,transcend32gbddr54800laptopram,,,,,,,,,,35500.0,Out of Stock,https://www.winsoft.lk/product/transcend-32gb-ddr5-4800mhz-laptop-ram/
DATO DDR4 16GB 3200MHz DESKTOP RAM (Not Sold Separately),datoddr416gb3200ram,,,,,,,,,,29500.0,Out of Stock,https://www.winsoft.lk/product/dato-ddr4-16gb-3200mhz-desktop-ram/
DATO 16GB 4800MHz DDR5 Laptop Ram (Not Sold Separately),dato16gb4800ddr5laptopram,,,,,,,,,,32000.0,Out of Stock,https://www.winsoft.lk/product/dato-16gb-4800mhz-ddr5-laptop-ram/
DATO DDR4 16GB 3200MHz LAPTOP RAM (Not Sold Separately),datoddr416gb3200laptopram,,,,,,,,,,20500.0,Out of Stock,https://www.winsoft.lk/product/dato-ddr4-16gb-3200mhz-laptop-ram/
DATO DDR4 8GB 3200MHz LAPTOP RAM (Not Sold Separately),datoddr48gb3200laptopram,,,,,,,,,,15500.0,Out of Stock,https://www.winsoft.lk/product/dato-ddr4-8gb-3200mhz-laptop-ram/
Transcend 32GB DDR5 5600MHz Laptop Ram,transcend32gbddr55600laptopram,,,,,,,,,,37000.0,Out of Stock,https://www.winsoft.lk/product/transcend-32gb-ddr5-5600mhz/
TEUTONS 4GB DDR4 2400mhz Desktop Ram (Not Sold Separately),teutons4gbddr42400ram,,,,,,,,,,6000.0,Out of Stock,https://www.winsoft.lk/product/teutons-4gb-ddr4-2400mhz-desktop-ram/
Transcend 8GB DDR5 4800MHz Laptop Ram,transcend8gbddr54800laptopram,,,,,,,,,,11500.0,Out of Stock,https://www.winsoft.lk/product/transcend-8gb-ddr5-4800mhz-laptop-ram/
Lexar 16GB DDR5 5600MHz Laptop Ram (Not Sold Separately),lexar16gbddr55600laptopram,,,,,,,,,,17000.0,Out of Stock,https://www.winsoft.lk/product/lexar-16gb-ddr5-5600mhz-laptop-ram/
Transcend 16GB DDR5 5600MHz Laptop Ram,transcend16gbddr55600laptopram,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/transcend-16gb-ddr5-5600mhz/
Crucial 8GB DDR5 4800MHz Laptop Ram (Not Sold Separately),crucial8gbddr54800laptopram,,,,,,,,,,17000.0,Out of Stock,https://www.winsoft.lk/product/crucial-8gb-ddr5-4800mhz-laptop-ram/
