Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
LOGITECH M221 SILENT WIRELESS MOUSE,logitechm221silentwirelessmouse,,,,5000.0,In Stock,https://www.nanotek.lk/product/logitech-m221-silent-wireless-mouse,,,,4950.0,Out of Stock,https://www.winsoft.lk/product/logitech-m221-silent-wireless-mouse/
Logitech PEBBLE KEYS 2 K380S Multi-Device Bluetooth Keyboard,logitechpebblekeys2k380smultidevicebluetoothkeyboard,,,,12500.0,In Stock,https://www.nanotek.lk/product/logitech-pebble-keys-2-k380s-multi-device-bluetooth-keyboard,,,,,,
Logitech MK215 Wireless Keyboard and Mouse Combo,logitechmk215wirelesskeyboardandmousecombo,8500.0,In Stock,https://computerzone.lk/product/logitech-mk215-wireless-keyboard-and-mouse/,7000.0,In Stock,https://www.nanotek.lk/product/logitech-mk215-wireless-keyboard-and-mouse-combo,,,,6900.0,Out of Stock,https://www.winsoft.lk/product/logitech-mk215-wireless-combo/
Logitech MK295 Silent Wireless Keyboard Mouse Combo,logitechmk295silentwirelesskeyboardmousecombo,,,,10000.0,In Stock,https://www.nanotek.lk/product/logitech-mk295-silent-wireless-keyboard-mouse-combo,,,,,,
Logitech M196 Bluetooth Mouse,logitechm196bluetoothmouse,,,,4000.0,In Stock,https://www.nanotek.lk/product/logitech-m196-bluetooth-mouse,,,,,,
MSI Vigor GK20 RGB Gaming Keyboard,msivigorgk20rgbkeyboard,,,,9500.0,In Stock,https://www.nanotek.lk/product/msi-vigor-gk20-rgb-gaming-keyboard,,,,,,
FANTECH MAXFIT6 MK920 Mechanical Wireless Keyboard,fantechmaxfit6mk920mechanicalwirelesskeyboard,,,,17500.0,In Stock,https://www.nanotek.lk/product/fantech-maxfit6-mk920-mechanical-wireless-keyboard,,,,,,
Fantech K211 GO Office Keyboard,fantechk211goofficekeyboard,,,,1500.0,In stock,https://www.nanotek.lk/product/fantech-k211-go-office-keyboard,,,,,,
FANTECH ATOM104S MK878S MORI EDITION,fantechatom104smk878smori,,,,7500.0,In Stock,https://www.nanotek.lk/product/fantech-atom104s-mk878s-mori-edition,,,,,,
FANTECH SUPER MAXFIT AIR83 MK915 75% LOW PROFILE WIRELESS MECHANICAL KEYBOARD,fantechsupermaxfitair83mk91575lowprofilewirelessmechanicalkeyboard,,,,15500.0,Out of Stock,https://www.nanotek.lk/product/fantech-super-maxfit-air83-mk915-75-low-profile-wireless-mechanical-keyboard,,,,,,
FANTECH W193D GO Dual Mode Wireless Mouse,fantechw193dgodualmodewirelessmouse,,,,3500.0,In stock,https://www.nanotek.lk/product/fantech-w193d-go-dual-mode-wireless-mouse,,,,,,
Fantech WG13E TANTO E TRI-MODE MOUSE,fantechwg13etantoetrimodemouse,,,,8500.0,In Stock,https://www.nanotek.lk/product/fantech-wg13e-tanto-e-tri-mode-mouse,,,,,,
Fantech WG13S TANTO S TRI-MODE MOUSE,fantechwg13stantostrimodemouse,,,,14500.0,In stock,https://www.nanotek.lk/product/fantech-wg13s-tanto-s-tri-mode-mouse,,,,,,
FANTECH CRYPTO II VX7 V2 Gaming Mouse,fantechcryptoiivx7v2mouse,,,,3000.0,In Stock,https://www.nanotek.lk/product/fantech-crypto-ii-vx7-v2-gaming-mouse,,,,,,
LOGITECH G435 + G304 HEADSET & MOUSE COMBO,logitechg435g304headsetmousecombo,,,,32500.0,In Stock,https://www.nanotek.lk/product/logitech-g435-g304-headset-mouse-combo,,,,,,
Ugreen 2.4G & Bluetooth Wireless Silent Mouse - 90531,ugreen24gbluetoothwirelesssilentmouse90531,,,,4500.0,In Stock,https://www.nanotek.lk/product/ugreen-24g-bluetooth-wireless-silent-mouse-90531,,,,,,
UGREEN Ergonomic Wireless 2.4G Mouse - 45012,ugreenergonomicwireless24gmouse45012,,,,3000.0,Out of Stock,https://www.nanotek.lk/product/ugreen-ergonomic-wireless-24g-mouse-45012,,,,,,
UGREEN RECHARGEABLE DUAL MODE SILENT WIRELESS MOUSE - 90538,ugreenrechargeabledualmodesilentwirelessmouse90538,,,,6500.0,In Stock,https://www.nanotek.lk/product/ugreen-rechargeable-dual-mode-silent-wireless-mouse-90538,,,,,,
UGREEN Wired Optical Mouse - 90789,ugreenwiredopticalmouse90789,,,,1500.0,Out of Stock,https://www.nanotek.lk/product/ugreen-wired-optical-mouse-90789,,,,,,
UGREEN Ergonomic Wireless Mouse (2.4G Wireless & Bluetooth) - 90855,ugreenergonomicwirelessmouse90855,,,,4500.0,Out of Stock,https://www.nanotek.lk/product/ugreen-ergonomic-wireless-mouse-24g-wireless-bluetooth-90855,,,,,,
UGREEN Mouse Pad - CY016,ugreenmousepadcy016,,,,500.0,In Stock,https://www.nanotek.lk/product/ugreen-mouse-pad-cy016,,,,,,
CORSAIR K65 RGB MINI 60% Mechanical Gaming Keyboard — CHERRY MX SPEED,corsairk65rgbmini60mechanicalkeyboardcherrymxspeed,,,,44500.0,In Stock,https://www.nanotek.lk/product/corsair-k65-rgb-mini-60-mechanical-gaming-keyboard-cherry-mx-speed,,,,,,
CORSAIR K55 CORE RGB Gaming Keyboard,corsairk55rgbkeyboard,,,,15000.0,In Stock,https://www.nanotek.lk/product/corsair-k55-core-rgb-gaming-keyboard,,,,,,
FANTECH FIGHTER III K614L GAMING KEYBOARD,fantechfighteriiik614lkeyboard,,,,5000.0,Out of Stock,https://www.nanotek.lk/product/fantech-fighter-iii-k614l-gaming-keyboard,,,,,,
Fantech MAXPOWER MK853 V2 MECHANICAL KEYBOARD,fantechmaxpowermk853v2mechanicalkeyboard,,,,10000.0,Out of Stock,https://www.nanotek.lk/product/fantech-maxpower-mk853-v2-mechanical-keyboard,,,,,,
Fantech MK894 Maxpower II Mechanical Gaming Keyboard,fantechmk894maxpoweriimechanicalkeyboard,,,,10000.0,In stock,https://www.nanotek.lk/product/fantech-mk894-maxpower-ii-mechanical-gaming-keyboard,,,,,,
Fantech K511 Hunter Pro Gaming Keyboard,fantechk511hunterprokeyboard,4500.0,In Stock,https://computerzone.lk/product/fantech-k511-hunter-pro-gaming-keyboard/,4000.0,In Stock,https://www.nanotek.lk/product/fantech-k511-hunter-pro-gaming-keyboard,,,,,,
FANTECH ATOM63 MK912 MECHANICAL WIRED/WIRELESS KEYBOARD,fantechatom63mk912mechanicalwiredwirelesskeyboard,,,,11000.0,In stock,https://www.nanotek.lk/product/fantech-atom63-mk912-mechanical-wiredwireless-keyboard,,,,,,
Corsair K100 RGB Mechanical Gaming Keyboard CHERRY MX SPEED,corsairk100rgbmechanicalkeyboardcherrymxspeed,,,,87500.0,In Stock,https://www.nanotek.lk/product/corsair-k100-rgb-mechanical-gaming-keyboard-cherry-mx-speed,,,,,,
FANTECH MK211 ATOM61 Mechanical Gaming Keyboard,fantechmk211atom61mechanicalkeyboard,,,,7500.0,Out of Stock,https://www.nanotek.lk/product/fantech-mk211-atom61-mechanical-gaming-keyboard,,,,,,
Logitech K840 Aluminum Mechanical Keyboard,logitechk840aluminummechanicalkeyboard,,,,23500.0,In Stock,https://www.nanotek.lk/product/logitech-k840-aluminum-mechanical-keyboard,,,,23900.0,Out of Stock,https://www.winsoft.lk/product/logitech-k840-aluminum-mechanical-keyboard/
Logitech K120 Keyboard,logitechk120keyboard,,,,3000.0,In Stock,https://www.nanotek.lk/product/logitech-k120-keyboard,,,,,,
PROLINK GK-5001M MACA KEYS MINI WIRELESS MULTI-DEVICE KEYBOARD,prolinkgk5001mmacakeysminiwirelessmultidevicekeyboard,,,,10500.0,Out of Stock,https://www.nanotek.lk/product/prolink-gk-5001m-maca-keys-mini-wireless-multi-device-keyboard,,,,,,
Fantech PRISMA+ MBR01 Mouse Bungee,fantechprismambr01mousebungee,,,,5000.0,In Stock,https://www.nanotek.lk/product/fantech-prisma-mbr01-mouse-bungee,,,,,,
LOGITECH PEBBLE 2 Slim multi-device Bluetooth Combo,logitechpebble2slimmultidevicebluetoothcombo,,,,20500.0,In Stock,https://www.nanotek.lk/product/logitech-pebble-2-slim-multi-device-bluetooth-combo,,,,,,
LOGITECH WIRELESS KEYBOARD AND MOUSE COMBO MK270R,logitechwirelesskeyboardandmousecombomk270r,,,,9000.0,In Stock,https://www.nanotek.lk/product/logitech-wireless-keyboard-and-mouse-combo-mk270r,,,,,,
LOGITECH MK120 WIRED KEYBOARD AND MOUSE COMBO,logitechmk120wiredkeyboardandmousecombo,,,,5000.0,Out of Stock,https://www.nanotek.lk/product/logitech-mk120-wired-keyboard-and-mouse-combo,,,,,,
LOGITECH WIRELESS COMBO MK235,logitechwirelesscombomk235,,,,8000.0,In Stock,https://www.nanotek.lk/product/logitech-wireless-combo-mk235,,,,,,
PROLINK PCWM-7005 WIRELESS COMBO,prolinkpcwm7005wirelesscombo,,,,6500.0,Out of Stock,https://www.nanotek.lk/product/prolink-pcwm-7005-wireless-combo,,,,,,
Logitech MK540 Advanced Wireless Keyboard Mouse Combo,logitechmk540advancedwirelesskeyboardmousecombo,,,,16500.0,In Stock,https://www.nanotek.lk/product/logitech-mk540-advanced-wireless-keyboard-mouse-combo,,,,,,
FANTECH GO KM-103 KEYBOARD MOUSE COMBO,fantechgokm103keyboardmousecombo,,,,3500.0,In Stock,https://www.nanotek.lk/product/fantech-go-km-103-keyboard-mouse-combo,,,,,,
Fantech GP15 EOS Vega Multiplatform Gamepad controller,fantechgp15eosvegamultiplatformgamepadcontroller,,,,9500.0,In Stock,https://www.nanotek.lk/product/fantech-gp15-eos-vega-multiplatform-gamepad-controller,,,,,,
FANTECH WGP15 V2 EOS PRO II S MULTI-PLATFORM GAMING CONTROLLER,fantechwgp15v2eosproiismultiplatformcontroller,,,,13000.0,In stock,https://www.nanotek.lk/product/fantech-wgp15-v2-eos-pro-ii-s-multi-platform-gaming-controller,,,,,,
Fantech WGP14 V2 MULTI-PLATFORM GAMEPAD,fantechwgp14v2multiplatformgamepad,,,,12000.0,In Stock,https://www.nanotek.lk/product/fantech-wgp14-v2-multi-platform-gamepad,,,,,,
Fantech SHOOTER II GP13 Gaming Controller,fantechshooteriigp13controller,6000.0,In Stock,https://computerzone.lk/product/fantech-shooter-ii-gp13-gaming-controller/,5500.0,In Stock,https://www.nanotek.lk/product/fantech-shooter-ii-gp13-gaming-controller,,,,,,
Logitech F310 Gamepad,logitechf310gamepad,,,,7500.0,In Stock,https://www.nanotek.lk/product/logitech-f310-gamepad,,,,,,
Fantech SHOOTER III WGP13X Wireless Gaming Controller,fantechshooteriiiwgp13xwirelesscontroller,,,,12500.0,In stock,https://www.nanotek.lk/product/fantech-shooter-iii-wgp13x-wireless-gaming-controller,,,,,,
Logitech F710 Wireless Gamepad,logitechf710wirelessgamepad,,,,14500.0,In Stock,https://www.nanotek.lk/product/logitech-f710-wireless-gamepad,,,,17000.0,In Stock,https://www.winsoft.lk/product/logitech-f710-wireless-gamepad/
Logitech Wireless Combo  MK275,logitechwirelesscombomk275,,,,9000.0,In stock,https://www.nanotek.lk/product/logitech-wireless-combo-mk275,,,,,,
FANTECH VIGIL MP292 GAMING MOUSE PAD,fantechvigilmp292mousepad,,,,1000.0,In Stock,https://www.nanotek.lk/product/fantech-vigil-mp292-gaming-mouse-pad,1250.0,In Stock,https://pcbuilders.lk/fantech-vigil-mp292/,,,
Logitech G440 HARD GAMING MOUSEPAD,logitechg440hardmousepad,,,,8500.0,Out of Stock,https://www.nanotek.lk/product/logitech-g440-hard-gaming-mousepad,,,,,,
Fantech MP64 Basic XL MOUSE PAD,fantechmp64basicxlmousepad,,,,1000.0,In Stock,https://www.nanotek.lk/product/fantech-mp64-basic-xl-mouse-pad,,,,,,
Fantech SVEN MP35 Gaming Mousepad,fantechsvenmp35mousepad,,,,1300.0,In Stock,https://www.nanotek.lk/product/fantech-sven-mp35-gaming-mousepad,,,,,,
MSI AGILITY GD70 DRAGON TIAMAT MOUSEPAD,msiagilitygd70dragontiamatmousepad,,,,10000.0,Out of Stock,https://www.nanotek.lk/product/msi-agility-gd70-dragon-tiamat-mousepad,,,,,,
FANTECH VIGIL MP356 GAMING MOUSEPAD,fantechvigilmp356mousepad,,,,1500.0,In Stock,https://www.nanotek.lk/product/fantech-vigil-mp356-gaming-mouse-pad,1700.0,In Stock,https://pcbuilders.lk/fantech-vigil-mp356/,,,
LOGITECH MX KEYS S COMBO WIRELESS KEYBOARD and MX Master 3S Mouse,logitechmxkeysscombowirelesskeyboardandmxmaster3smouse,,,,73500.0,In Stock,https://www.nanotek.lk/product/logitech-mx-keys-s-combo-wireless-keyboard-and-mx-master-3s-mouse,,,,,,
Logitech DRIVING FORCE SHIFTER,logitechdrivingforceshifter,,,,21500.0,In Stock,https://www.nanotek.lk/product/logitech-driving-force-shifter,,,,21000.0,In Stock,https://www.winsoft.lk/product/logitech-driving-force-shifter/
Logitech Wireless Combo MK240,logitechwirelesscombomk240,,,,8000.0,In Stock,https://www.nanotek.lk/product/logitech-wireless-combo-mk240,,,,,,
LOGITECH G29 DRIVING FORCE,logitechg29drivingforce,,,,108000.0,In Stock,https://www.nanotek.lk/product/logitech-g29-driving-force,,,,107000.0,In Stock,https://www.winsoft.lk/product/logitech-g29-driving-force/
Corsair SABRE RGB PRO CHAMPION SERIES Ultra-Light FPS Gaming Mouse,corsairsabrergbprochampionultralightfpsmouse,,,,24500.0,Out of Stock,https://www.nanotek.lk/product/corsair-sabre-rgb-pro-champion-series-ultra-light-fps-gaming-mouse,,,,,,
Logitech M240 Silent Bluetooth Mouse Graphite/White,logitechm240silentbluetoothmousegraphitewhite,,,,6000.0,In Stock,https://www.nanotek.lk/product/logitech-m240-silent-bluetooth-mouse-graphitewhite,,,,,,
FANTECH VX7 CRYPTO RGB Gaming Mouse,fantechvx7cryptorgbmouse,4500.0,Out of Stock,https://computerzone.lk/product/fantech-vx7-crypto-rgb-gaming-mouse/,3000.0,Out of Stock,https://www.nanotek.lk/product/fantech-vx7-crypto-rgb-gaming-mouse,,,,,,
Fantech THOR X9 MACRO RGB GAMING MOUSE,fantechthorx9macrorgbmouse,4000.0,In Stock,https://computerzone.lk/product/fantech-thor-x9-macro-rgb-gaming-mouse/,3000.0,In Stock,https://www.nanotek.lk/product/fantech-thor-x9-macro-rgb-gaming-mouse,,,,,,
Logitech MX Vertical Ergonomic Wireless Mouse,logitechmxverticalergonomicwirelessmouse,,,,40000.0,Out of Stock,https://www.nanotek.lk/product/logitech-mx-vertical-ergonomic-wireless-mouse,,,,,,
Fantech Kanata VX9 GAMING MOUSE,fantechkanatavx9mouse,3500.0,In Stock,https://computerzone.lk/product/fantech-kanata-vx9-gaming-mouse/,3000.0,Out of Stock,https://www.nanotek.lk/product/fantech-kanata-vx9-gaming-mouse,,,,,,
Logitech Lift Vertical Ergonomic Mouse,logitechliftverticalergonomicmouse,,,,22500.0,In Stock,https://www.nanotek.lk/product/logitech-lift-vertical-ergonomic-mouse,,,,,,
FANTECH GO W191 Silent Click Wireless Mouse,fantechgow191silentclickwirelessmouse,,,,2500.0,In Stock,https://www.nanotek.lk/product/fantech-go-w191-silent-click-wireless-mouse,,,,,,
Logitech G PRO X SUPERLIGHT 2 Wireless Gaming Mouse,logitechgproxsuperlight2wirelessmouse,,,,52000.0,In Stock,https://www.nanotek.lk/product/logitech-g-pro-x-superlight-2-wireless-gaming-mouse,,,,,,
Fantech W190 Dual Mode Bluetooth / Receiver Silent Wireless Mouse,fantechw190dualmodebluetoothreceiversilentwirelessmouse,,,,3500.0,Out of Stock,https://www.nanotek.lk/product/fantech-w190-dual-mode-bluetooth-receiver-silent-wireless-mouse,,,,,,
Fantech VENOM II WGC2 WIRELESS GAMING MOUSE,fantechvenomiiwgc2wirelessmouse,,,,4500.0,In Stock,https://www.nanotek.lk/product/fantech-venom-ii-wgc2-wireless-gaming-mouse,4500.0,In Stock,https://pcbuilders.lk/fantech-venom-ii-wgc2/,,,
Logitech M331 SILENT PLUS Wireless Mouse,logitechm331silentpluswirelessmouse,,,,6000.0,In Stock,https://www.nanotek.lk/product/logitech-m331-silent-plus-wireless-mouse,,,,,,
FANTECH RAIGOR III WG12 WIRELESS MOUSE,fantechraigoriiiwg12wirelessmouse,3000.0,In Stock,https://computerzone.lk/product/fantech-raigor-iii-wg12-wireless-mouse/,2500.0,Out of Stock,https://www.nanotek.lk/product/fantech-raigor-iii-wg12-wireless-gaming-mouse,,,,,,
Logitech G403 HERO RGB Gaming Mouse,logitechg403herorgbmouse,,,,17500.0,In Stock,https://www.nanotek.lk/product/logitech-g403-hero-rgb-gaming-mouse,,,,,,
FANTECH WG10 RAIGOR II WIRELESS GAMING MOUSE,fantechwg10raigoriiwirelessmouse,,,,2500.0,In stock,https://www.nanotek.lk/product/fantech-wg10-raigor-ii-wireless-gaming-mouse,,,,,,
Fantech Go W606 Wireless Mouse,fantechgow606wirelessmouse,,,,2000.0,In Stock,https://www.nanotek.lk/product/fantech-go-w606-wireless-mouse,,,,,,
Fantech GO W605 Ergonomic Grip Wireless Mouse,fantechgow605ergonomicgripwirelessmouse,,,,1800.0,In Stock,https://www.nanotek.lk/product/fantech-go-w605-ergonomic-grip-wireless-mouse,,,,,,
Logitech M171 Wireless Mouse,logitechm171wirelessmouse,5500.0,In Stock,https://computerzone.lk/product/logitech-m171-wireless-mouse-grey/,5000.0,In Stock,https://www.nanotek.lk/product/logitech-m171-wireless-mouse,,,,4200.0,Out of Stock,https://www.winsoft.lk/product/logitech-m171-wireless-mouse/
Fantech W609 Wireless Smooth Stable Tracking Wireless Mouse,fantechw609wirelesssmoothstabletrackingwirelessmouse,,,,2000.0,In Stock,https://www.nanotek.lk/product/fantech-w609-wireless-smooth-stable-tracking-wireless-mouse,,,,,,
Galax Slider 03 RGB Gaming Mouse,galaxslider03rgbmouse,,,,4500.0,In Stock,https://www.nanotek.lk/product/galax-slider-03-rgb-gaming-mouse,,,,,,
Logitech MX ANYWHERE 3S WIRELESS COMPACT MOUSE,logitechmxanywhere3swirelesscompactmouse,,,,24500.0,In stock,https://www.nanotek.lk/product/logitech-mx-anywhere-3s-wireless-compact-mouse,,,,,,
Logitech G402 Hyperion Fury FPS Gaming Mouse,logitechg402hyperionfuryfpsmouse,,,,9500.0,In Stock,https://www.nanotek.lk/product/logitech-g402-hyperion-fury-fps-gaming-mouse,11000.0,In Stock,https://pcbuilders.lk/logitech-g402/,,,
Logitech G502 HERO HIGH PERFORMANCE GAMING MOUSE,logitechg502herohighperformancemouse,,,,17000.0,In Stock,https://www.nanotek.lk/product/logitech-g502-hero-high-performance-gaming-mouse,16500.0,In Stock,https://pcbuilders.lk/logitech-g502/,16500.0,Out of Stock,https://www.winsoft.lk/product/logitech-g502-hero-high-performance-gaming-mouse/
Logitech G102 LIGHTSYNC RGB Gaming Mouse,logitechg102lightsyncrgbmouse,,,,6500.0,In Stock,https://www.nanotek.lk/product/logitech-g102-lightsync-rgb-gaming-mouse,,,,,,
Logitech B100,logitechb100,,,,1500.0,In Stock,https://www.nanotek.lk/product/logitech-b100,,,,,,
Logitech MX Master 3S,logitechmxmaster3s,,,,29500.0,In stock,https://www.nanotek.lk/product/logitech-mx-master-3s,,,,,,
Logitech G304 Lightspeed Wireless Gaming Mouse,logitechg304lightspeedwirelessmouse,,,,14000.0,In Stock,https://www.nanotek.lk/product/logitech-g304-lightspeed-wireless-gaming-mouse,,,,,,
Logitech M185 Compact Wireless Mouse,logitechm185compactwirelessmouse,,,,4500.0,In stock,https://www.nanotek.lk/product/logitech-m185-compact-wireless-mouse,,,,,,
ONIKUMA MT706 TRI-MODE RGB MECHANICAL KEYBOARD,onikumamt706trimodergbmechanicalkeyboard,,,,11500.0,Out of Stock,https://www.nanotek.lk/product/onikuma-mt706-tri-mode-rgb-mechanical-keyboard,,,,,,
Lenovo Legion M300 RGB Gaming Mouse,lenovolegionm300rgbmouse,,,,10000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-legion-m300-rgb-gaming-mouse,,,,,,
ONIKUMA CW930 TRI MODE RGB GAMING MOUSE,onikumacw930trimodergbmouse,,,,6000.0,In Stock,https://www.nanotek.lk/product/onikuma-cw930-tri-mode-rgb-gaming-mouse,,,,,,
HP PAVILION GAMING MOUSE 300,hppavilionmouse300,,,,5000.0,In Stock,https://www.nanotek.lk/product/hp-pavilion-gaming-mouse-300,,,,,,
MSI FORGE GK100 RGB GAMING K/M COMBO,msiforgegk100rgbkmcombo,,,,10000.0,In Stock,https://www.nanotek.lk/product/msi-forge-gk100-rgb-gaming-km-combo,,,,,,
FANTECH KANATA VX9S GAMING MOUSE,fantechkanatavx9smouse,,,,3500.0,In Stock,https://www.nanotek.lk/product/fantech-kanata-vx9s-gaming-mouse,,,,,,
FANTECH GO W603 WIRELESS MOUSE BLACK / BLUE,fantechgow603wirelessmouseblackblue,,,,1500.0,In Stock,https://www.nanotek.lk/product/fantech-go-w603-wireless-mouse-black-blue,,,,,,
FANTECH HELIOS GO XD5 Wireless Mouse,fantechheliosgoxd5wirelessmouse,,,,10000.0,Out of Stock,https://www.nanotek.lk/product/fantech-helios-go-xd5-wireless-mouse,,,,,,
Fantech RHASTA II G13 GAMING MOUSE,fantechrhastaiig13mouse,2000.0,In Stock,https://computerzone.lk/product/fantech-rhasta-ii-g13-gaming-mouse/,2000.0,In Stock,https://www.nanotek.lk/product/fantech-rhasta-ii-g13-gaming-mouse,,,,,,
FANTECH VIGIL MP806 GAMING MOUSEPAD,fantechvigilmp806mousepad,,,,2500.0,Out of Stock,https://www.nanotek.lk/product/fantech-vigil-mp806-gaming-mouse-pad,2200.0,In Stock,https://pcbuilders.lk/fantech-vigil-mp806/,,,
Fantech WK895 Pop Keys Wireless Keyboard Mouse Combo,fantechwk895popkeyswirelesskeyboardmousecombo,,,,6000.0,Out of Stock,https://www.nanotek.lk/product/fantech-wk895-pop-keys-wireless-keyboard-mouse-combo,,,,,,
Fantech WK893 WIRELESS Combo,fantechwk893wirelesscombo,,,,5000.0,In Stock,https://www.nanotek.lk/product/fantech-wk893-wireless-combo,,,,,,
UGREEN WIRELESS KEYBOARD MOUSE COMBO - 35740,ugreenwirelesskeyboardmousecombo35740,,,,7500.0,In Stock,https://www.nanotek.lk/product/ugreen-wireless-keyboard-mouse-combo-35740,,,,,,
Logitech G PRO X SUPERLIGHT Wireless Gaming Mouse,logitechgproxsuperlightwirelessmouse,,,,42000.0,In Stock,https://www.nanotek.lk/product/logitech-g-pro-x-superlight-wireless-gaming-mouse,,,,,,
CORSAIR MM300 PRO Premium Spill-Proof Cloth Gaming Mouse Pad,corsairmm300propremiumspillproofclothmousepad,,,,8000.0,In Stock,https://www.nanotek.lk/product/corsair-mm300-pro-premium-spill-proof-cloth-gaming-mouse-pad,,,,,,
MSI CLUTCH GM20 ELITE RGB WIRED GAMING MOUSE,msiclutchgm20elitergbwiredmouse,,,,11500.0,Out of Stock,https://www.nanotek.lk/product/msi-clutch-gm20-elite-rgb-wired-gaming-mouse,,,,,,
MSI CLUTCH GM11 RGB WIRED GAMING MOUSE,msiclutchgm11rgbwiredmouse,,,,9000.0,Out of Stock,https://www.nanotek.lk/product/msi-clutch-gm11-rgb-wired-gaming-mouse,,,,,,
Gamdias Hermes M7 Hybrid RGB Mechanical Gaming Keyboard,gamdiashermesm7hybridrgbmechanicalkeyboard,,,,16500.0,Out of Stock,https://www.nanotek.lk/product/gamdias-hermes-m7-hybrid-rgb-mechanical-gaming-keyboard,,,,,,
Fantech THOR II X16 V2 MACRO RGB GAMING MOUSE,fantechthoriix16v2macrorgbmouse,4000.0,In Stock,https://computerzone.lk/product/fantech-thor-ii-x16-v2-macro-gaming-mouse/,3500.0,In Stock,https://www.nanotek.lk/product/fantech-thor-ii-x16-v2-macro-rgb-gaming-mouse,,,,,,
"FANTECH P51 Wired Keyboard, Mouse, Headset, Stand & Mouse Pad Combo",fantechp51wiredkeyboardmouseheadsetstandmousepadcombo,,,,11000.0,In Stock,https://www.nanotek.lk/product/fantech-p51-wired-keyboard-mouse-headset-stand-mouse-pad-combo,,,,,,
Fantech ATOM MK886 V2 MECHANICAL KEYBOARD,fantechatommk886v2mechanicalkeyboard,8500.0,Out of Stock,https://computerzone.lk/product/fantech-atom-mk886-v2-mechanical-keyboard/,7500.0,Out of Stock,https://www.nanotek.lk/product/fantech-atom-mk886-v2-mechanical-keyboard,,,,,,
FANTECH ATOM PRO83 MK913 WIRELESS MECHANICAL GAMING KEYBOARD,fantechatompro83mk913wirelessmechanicalkeyboard,,,,13500.0,Out of Stock,https://www.nanotek.lk/product/fantech-atom-pro83-mk913-wireless-mechanical-gaming-keyboard,13000.0,In Stock,https://pcbuilders.lk/fantech-atom-pro83/,,,
FANTECH ATOM PRO96 MK914 MECHANICAL Wireless GAMING KEYBOARD,fantechatompro96mk914mechanicalwirelesskeyboard,,,,15000.0,Out of Stock,https://www.nanotek.lk/product/fantech-atom-pro96-mk914-mechanical-wireless-gaming-keyboard,,,,,,
Fantech Vigil MP256 Black Gaming Mouse Pad,fantechvigilmp256blackmousepad,,,,500.0,In Stock,https://www.nanotek.lk/product/fantech-vigil-mp256-black-gaming-mouse-pad,,,,,,
FANTECH WGP13S - 2.4G SHOOTER III MULTI-PLATFIRN WIRELESS GAMEPAD,fantechwgp13s24gshooteriiimultiplatfirnwirelessgamepad,,,,7500.0,In Stock,https://www.nanotek.lk/product/fantech-wgp13s-24g-shooter-iii-multi-platfirn-wireless-gamepad,,,,,,
Logitech K580 Slim Multi-Device Wireless Keyboard,logitechk580slimmultidevicewirelesskeyboard,,,,16500.0,Out of Stock,https://www.nanotek.lk/product/logitech-k580-slim-multi-device-wireless-keyboard,,,,,,
Fantech W192 GO WIRELESS MOUSE,fantechw192gowirelessmouse,,,,2000.0,In Stock,https://www.nanotek.lk/product/fantech-w192-go-wireless-mouse,,,,,,
Logitech G G502 X LIGHTSPEED Wireless Gaming Mouse,logitechgg502xlightspeedwirelessmouse,,,,44500.0,In Stock,https://www.nanotek.lk/product/logitech-g-g502-x-lightspeed-wireless-gaming-mouse,,,,,,
Logitech G502 X PLUS Lightspeed Wireless Mouse,logitechg502xpluslightspeedwirelessmouse,,,,49000.0,Out of Stock,https://www.nanotek.lk/product/logitech-g502-x-plus-lightspeed-wireless-mouse,,,,,,
Logitech G703 HERO Wireless Gaming Mouse,logitechg703herowirelessmouse,,,,24000.0,In Stock,https://www.nanotek.lk/product/logitech-g703-hero-wireless-gaming-mouse,,,,,,
Logitech G903 LIGHTSPEED Wireless Gaming Mouse,logitechg903lightspeedwirelessmouse,,,,32500.0,Out of Stock,https://www.nanotek.lk/product/logitech-g903-lightspeed-wireless-gaming-mouse,,,,,,
Logitech MX KEYS S Advanced Wireless Illuminated Keyboard,logitechmxkeyssadvancedwirelessilluminatedkeyboard,,,,49000.0,Out of Stock,https://www.nanotek.lk/product/logitech-mx-keys-s-advanced-wireless-illuminated-keyboard,,,,,,
Logitech MX Mechanical Mini Wireless Keyboard for Mac,logitechmxmechanicalminiwirelesskeyboardformac,,,,39500.0,Out of Stock,https://www.nanotek.lk/product/logitech-mx-mechanical-mini-wireless-keyboard-for-mac,,,,,,
Logitech MX Keys Mini Wireless Illuminated Keyboard,logitechmxkeysminiwirelessilluminatedkeyboard,,,,46000.0,In Stock,https://www.nanotek.lk/product/logitech-mx-keys-mini-wireless-illuminated-keyboard,,,,,,
FANTECH EOS GP15 LITE WIRED GAMING CONTROLLER,fantecheosgp15litewiredcontroller,,,,8500.0,In Stock,https://www.nanotek.lk/product/fantech-eos-gp15-lite-wired-gaming-controller-1,,,,,,
